en,ja
[Ally] Red Moccus,[サポート]真紅のモックス
Opposing the Hollow I,ホロウは敵Ⅰ
Opposing the Hollow II,ホロウは敵Ⅱ
Superior Firepower I,超規模火力Ⅰ
Superior Firepower II,超規模火力Ⅱ
Superior Firepower III,超規模火力Ⅲ
Superior Firepower IV,超規模火力Ⅳ
Eliminate Looter I,略奪者掃討Ⅰ
Eliminate Looter II,略奪者掃討Ⅱ
Eliminate Looter III,略奪者掃討Ⅲ
[Commission] Obsidian: Strategic Cooperation,【依頼】オブシディアン：戦略的協力
[Commission] Obsidian: Strategic Suppression,【依頼】オブシディアン：戦略的制圧
[Commission] Obsidian: Strategic Eradication,【依頼】オブシディアン：戦略的殲滅
[Commission] Obsidian: Strategic Pioneering,【依頼】オブシディアン：戦略的開拓
Ridu for You,付録のエリー
Unlucky Archie (I),不運なチー・その一
Unlucky Archie (II),不運なチー・その二
"[Commission] Temp wanted, pros only!",【依頼】臨時メンバー募集、経験者歓迎！
"[Commission] [Post] It's a scam! Everyone, careful!",【依頼】【雑談】倒産の恐れ！みんな気を付けて！
Inter-Knot Hot Topic,インターノットのトレンド
[Commission] Please help me complete explosives testing!,【依頼】爆破実験を手伝ってほしい！
[Commission] Logistics accident! In URGENT need of a Proxy!!,【依頼】物流事故！プロキシ求む！
[Commission] My car flipped over! Someone help me!,【依頼】大コケしちまった！大至急救いの手求む！
Mysterious Visitor Again,またしても謎の来客
[Commission] [Recruitment] Need for Speed!,【依頼】【才人求む】急募、共に速度の頂へ！
"Dearest Friend, Four Feet Off the Ground",地に足が着かない親友
[Commission] Iconic Scenes,【依頼】名シーン
[Commission] My Dadd-E seems to have its own idea of what to do,【依頼】オレっちの「爺i」には自我がある。しかもかなり意識高め
"[Commission Request] [Urgent] Valuable item sought, coordinates Lemnian Hollow Construction Zone",【緊急】【助け求む】高額依頼！探し物、座標はラマニアンホロウの施工エリア
[Commission] The Wolf Is Coming,【依頼】「狼」が来た
Mind Art Master,「目押し」の神髄
Shining Hair,きれいな髪のひみつ
Obsidian: Strategic Pioneering,オブシディアン：戦略的開拓
Obsidian Blade,黒曜の刃
Obsidian: Strategic Eradication,オブシディアン：戦略的殲滅
Obsidian: Strategic Suppression,オブシディアン：戦略的制圧
Obsidian: Strategic Cooperation,オブシディアン：戦略的協力
Time Goes By...,時間は過ぎる、ただ過ぎる
Lost Then Found,失せものは返る
Bolter,ボルト
"[Commission] Bad luck, bad luck, leave me be!",【依頼】不幸よ不幸よあっちいけ！
[Commission] Even tiny garbage yearns for love!,【依頼】ミジンコでも恋がしたい！
[Commission] Need someone skilled at exploring weird Hollows,【依頼】奇妙なホロウの調査に精通している者はいるか？
[Commission] [Lucrative] Seeking partners skilled in combat!,【依頼】【高収入】戦闘力自慢のパートナー募集！
The Flutist Is Here With a Gift,笛師のプレゼント
The Red Fang Gang's doomsday?!,赤牙組消滅か！？
Please escort me to see a Bangboo merchant!,ボンプの行商のところまで連れて行ってください！
"[Important] Investigator Training Program Now Open for Enrollment! Also: Looking to buy combat video recordings inside the Hollow, name your price",【重要】調査員予備校、受講生を絶賛募集中！PS：授業用のホロウ内実戦ビデオ買い取ります
[Urgent] [Commission] My Bangboo has completely lost its competitive edge,【大至急】【依頼】うちのボンプの闘魂が消えちまった…
[Help] Can anyone take me inside the Ballet Twins?,【助け求む】バレエツインズに連れて行ってくれないか？
[Commission] Professional Hollow Service ★ Spring Repair,【依頼】ホロウ専門サービス★バネ修理
[Commission] Professional Hollow Service ★ Explosives Repair,【依頼】ホロウ専門サービス★爆破修理
[Commission] Professional Hollow Service ★ Signal Repair,【依頼】ホロウ専門サービス★信号修理
[Commission] Professional Hollow Service ★ Light Repair,【依頼】ホロウ専門サービス★電球修理
[Commission] Searching for the truth!,【依頼】真相を求めて！
[Commission] Missing Bangboo merchants,【依頼】ボンプ商人の失踪
[Commission] Bangboo Operation Logs! Who Knows How?,【依頼】ボンプの行動記録に詳しい人いる？
[Commission] Checking New In-Hollow Building Materials,【依頼】ホロウ内新型建材の検収
[Commission] Checking New In-Hollow Building Materials (Again),【依頼】ホロウ内新型建材の検収・追加
[Commission] Who's down to score a big one with me?,【依頼】デカいビジネスに興味ある人はいる？
[Commission] Recruiting Partner for Mining Ether Stalagmite,【依頼】エーテル晶柱採掘の協力者募集
Pensive Phantom,思考する幻影
Don't Get Lost in the Night,はぐれないで、夜の帳で
Popular Freebie,大人気の付録
Mini Adventure Story,プチ冒険譚
Caesar's Namecard,シーザーの名刺
"""After the Battle""",「激闘の果て」
[Info] Confirmed: New Astra Yao Live Album,【情報】アストラのライブアルバム、リリース決定
Mountain Lion Gang Taken Down,山獅子組が捕まったらしい
Soliciting Proxies for In-Hollow Rescue Operation,ホロウ救援活動に向けてプロキシ求む
[Post] Have you heard? The hibernating Mockingbird has been reactivated!,【雑談】聞いたか？怪盗団モッキンバードがついに再始動！
"With the waning moon nigh, the chosen shall descend as the clock strikes midnight. o' sinners, await judgment in silence!",残月はすでに至れり。時が真夜中を告げるころ、選ばれし者は降臨せん。咎人よ、静かに裁きの時を待つべし！
[Info] New Job Opportunities for Non-Citizens in Faunus Quarter,【情報】ファヌス区で非市民の雇用枠拡大
"[Post] The Outer Ring, it's so scary!",【雑談】郊外、得体知らなさすぎ【恐怖】
[Intel] Enhanced security measures at the entrance and exit of the city,【情報】市内出入のセキュリティ対策強化
[Info] Alliance Between Giants? Section 6's Assistance in VR System Development.,【情報】最強タッグ結成？対ホロウ6課バーチャルリアリティシステムの開発協力
[Travel] Wilderness Event! Call of the Wild!,【旅行】荒野の一大イベント！野性の呼び声に耳を傾けろ！
Don't Resign Just Yet,まだ辞めないで…
Buffy,バーヴ
Roaming the Ether,エーテル虚境漫遊
[Affinity] Nitro-Fuel Feast,[適合]ニトロフューエル・パーティー
Dynamic Wallpaper: Burnice,ライブ壁紙 バーニス
Burnice's Namecard,バーニスの名刺
"""An Invitation or Provocation?""",「お誘い、それとも挑発？」
Ridu for You,付録のエリー
Family Dispute,お家騒動
"""Silly Game""",「バカげた遊び」
Perennial Blooms,花はまた咲く
Burning Desires,バーニング・ディザイア
Old Dreams,過ぎ去りし日々
Family Movie Night,家族で上映会
It's a Secret!,秘密ですよ
Hidden Desire,隠された願望
The Final Callback,公開オーディション
Ridu Chronicles,エリー・クロニクル
Burnice's Fuel Station,バーニスの燃料ステーション
A Stroke of Luck,舞い降りた幸運
Agent Story,エージェント秘話
Foliage Hunt,葉と花を求めて
Big Daddy,ビッグダディ
Trust Event,信頼イベント
Stove's on Fire (I),コンロ点火・その一
The Kitchen Burns Wild,厨房は燃える荒野
Snake Duel,スネークデュエル
The Cowboy Arrives Through the Swinging Doors,スイングドアから、カウボーイ登場
Dorian,ドリアン
Soul Hounds III,ソウルハウンドIII
Cheesetopia,ダイナー「チートピア」
Bizarre Brigade,怪奇旅団
Revenue,売上
Management Insights,経営の心得
Dream Seeker,夢追い
Z-Merits,零号スコア
Investigation Merits,調査スコア
Proxy Handbook,プロキシノート
Vicious Dogs Within,「悪犬」が道を塞ぐ
Path of the Proxy I,プロキシの道Ⅰ
Path of the Proxy II,プロキシの道Ⅱ
Path of the Proxy III,プロキシの道Ⅲ
Mole in the Hole,ホロウ：インポッシブル
Explosive Last Train,終電爆裂
Escape from Certain Doom,大脱出
"Deep ""Treason""",完全なる「裏切り」
Passing Off as Fake,偽物さながら
Emergency Rescue,緊急救援
Emergency Rescue 2,緊急救援2
Speedy Chaser,メカチェイス
Somewhat Totally Out of Control,制御不能な小さいの
Cat on Patrol,猫さまは巡る
Trace to the Source,推本溯源
Mechanical Love,機妙な愛
"Let's Go, Bro!",行くぞ！兄弟！
"Caught by the ""Cat Burglar""",「泥棒猫」、泥棒を捕らえる
Cat & Mouse Misplaced,窮鼠と猫
"""Witch's"" Trial",「魔女」裁判
"Grace's ""Frankenstein""",グレースの「フランケンシュタイン」
A Perilous Duty,危険な使命
Invisible Assistant,見えない助っ人
"Farewell, School",さらば学生時代
Back to School,バック・トゥ・スクール
Save Bangboo Teddy,ボンプのテディを救え
Liars and Traitors,欺く者、裏切る者
Thieves and Guardians,盗む者、守る者
Saving Hacker Rain,スーパーハッカー・レインを救え
Footprints in Darkness,闇の中の足跡
Ascending Dance,舞うように空へ
Strange Messages,奇妙なメッセージ
A Type of Loop,ループ
Something Good Happened,おめでたいこと
Sharing Good Fortune,分かち合う幸せ
Story Commission,ストーリー依頼
Taste of Emergency Food,非常食のお味は
Lola,ローラ
Cheesetopia Promo Photos (I),「チートピア」宣伝写真・その一
Flamethrower and Food Critic,火炎放射器とグルメ評論家
Guns Blaze When the Needle Drops,レコード針が落ち、銃声が響く
Red Boar Riding Shotgun,助手席の赤い猪
Uninvited Guests Sit at the Back,招かれざる客は末席に
Letter From the Tumbleweed,思いよ届け、タンブルウィード
141 Friendship Fair,「141」友情コンタクト
Holy Cheese (I),チーズ天国・その一
Knightboo,キシドウボンプ
Moonlit Serenity,賜暇の心月
Champion of Embers,栄光の残り火
Weird Thoughts,おかしなアイデア
Blazing Laurel,炎心の桂冠
Malfunctioning Chip (I),故障したチップ・その一
Timeweaver,刻流の賢者
Roaring Into the Sunset,夕焼けへGO！
Lilac,リリカ
Defense Force,防衛軍
Stove's on Fire (III),コンロ点火・その三
Andrew Visits Once More,アンドリューより再びのご愛顧
"Andrew, Cured?",アンドリュー、完治？
Andrew's Plea,アンドリューの懇願
The Last Delivery Order,最後の配達
Survivor Rescue,生存者の救援
Daily Good Deed,一日一「善」に出会う
Pompey,ポンペイ
The Prophecy,アンダープロフェシー
Bangboo Golden Town,黄金ボンプ郷
No Guts No Glory,努力なくして接続なし
Careless Stock Leads to Trouble,「荷」は口から出る
Is Blood Thicker Than Water?,血はつながらなくても家族！
Experiencing Dadd-E,「爺i」の使い心地
A Memoir of Work Screw-ups,オフィスの愛を守るため
Career Cover-Up Romance,オフィスの愛を取り戻せ
Scientific Explosion,科学的「爆発」
The Ethereal's Guide,エーテリアスの案内人
Another Good Deed,またしても一「善」に出会う
A Life-Risking Celebration of Love,愛の儀式は命懸け
To Be a Bangboo Master!,目指せ、ボンプマスター！
Bangboo Limbo,ボンプの牢獄
Detective Rewind,巻き戻し探偵
Suspicious Case Involving Two Recordings & Three People,1つの疑獄、2本の動画、居合わせた3人
A Moment of Relaxation,ほっとするひと時
Another Moment of Relaxation,またほっとするひと時がやって来た
Infinite Abyss,「果てなき深淵」
The Missing Painting,消えた油絵
Sweeping Away Secrets,秘密の大掃除
Yesterday's Stage (I),取り残された舞台・その一
Yesterday's Stage (II),取り残された舞台・その二
Redemption in the Rock Quarry,採石場の救済
Doubts Arise,渦巻く疑雲
Sixth Street Theft Case,六分街窃盗事件
Unproductive Visit,挫折する訪問
Unexpected Reunion,思わぬ再会
Crisis on the Street Corner,街角の危機
"Close, Yet Worlds Apart",目と鼻の先
Friends Old and New,新旧の友達
First Exploration of a Perilous Building,危ういビルの初調査
A Mysterious Letter,謎のメール
Power Restored,電力の復旧
An Uninvited Guest,招かれざる客
Darkest Hour,晦暗の時間
Shocking Conspiracy,驚きの陰謀
Rescue Mission,救出の作戦
A Close Call,あわやの瞬間
Into the Darkness,闇への進入
Emerging Crisis,浮かび上がる危機
Emergency Operation,緊急行動
Shared Beliefs,信念をひとつに
Moment to Counterattack,反撃の時間
We'll Meet Again,また会う日まで
Restricted Area Investigation,禁区調査
Art Imitates Life,芸術の源は生活にあり
Mysterious Encounter,謎の邂逅
Frontline Pursuit,追撃前線
Things to Avoid When Causing Havoc,ナワバリ荒らしのタブー
Wilderness Delicacy,荒野の料理
Pulchra Fellini,プルクラ・フェリーニ
Friendship Fair (I),友情コンタクト・その一
Cheesetopia Promo Photos (II),「チートピア」宣伝写真・その二
Stevia,ステビア
Mors,モルス
Bellum,ベルラム
The Vanquishers,「トライアンフ」
Friendship Fair (II),友情コンタクト・その二
Holy Cheese (II),チーズ天国・その二
Night Rain's Request: Phantom Search,夜雨のリクエスト：ファントムサーチ
Carole Arna,カローレ・アルナ
Mr. Hello,ハロウ
A Matter of Prestige,メンツの問題
Tea Party With Animals (I),四足獣のお茶会・その一
Misha,ミッシェル
Malfunctioning Chip (II),故障したチップ・その二
Tea Party With Animals (II),四足獣のお茶会・その二
Time for a Feast (I),「宴の時間」・その一
Holy Cheese (III),チーズ天国・その三
Mourning Bangboo,追悼ボンプ
Helios Academy,へーリオス研究所
Night Rain's Request: Phantom Pursuit,夜雨のリクエスト：ファントムダイブ
Agate,アゲート
Time for a Feast (II),「宴の時間」・その二
Lost Dog,迷子の子犬
Impatient Poloff,焦るポルフ
[Tenacity],[頑強]
[Tenacity] Collective Emblem,[頑強]レゾサイン
[Tenacity] Guiding Lantern,[頑強]道しるべの灯り
[Tenacity] Medical Kit,[頑強]救急箱
[Tenacity] Flames of Survival,[頑強]生きる希望の炎
[Tenacity] Cut-Resistant Gloves,[頑強]耐切創性手袋
[Tenacity] Military Canteen,[頑強]軍用水筒
[Tenacity] Toothpick-sized Can,[頑強]歯に挟まる缶詰
[Tenacity] High-Pressure Insulated Boots,[頑強]高圧絶縁ブーツ
[Tenacity] Wilderness Map,[頑強]荒野のマップ
[Tenacity] Survival Kit,[頑強]サバイバルキット
[Tenacity] Emergency Flashlight,[頑強]非常用懐中電灯
[Tenacity] Insulated Sleeping Bag,[頑強]防寒寝袋
