Indulgent Blaze,"If Fire Suppression is triggered during the 1st, 2nd, or 3rd hit of Soldier 11's Basic Attack or a Dash Attack , Anti-Interrupt Level increases and DMG received is reduced by 18% during skill activation. If Fire Suppression is triggered during the 4th hit of her Basic Attack , she becomes invulnerable during skill activation. She envies fire. And these smoldering flames will always help her.",強まる火勢,『通常攻撃』の1、2、3段目あるいは『ダッシュ攻撃』を行った時、『火力鎮圧』が発動した場合、スキル発動中に中断耐性レベルがアップし、被ダメージ-18%。 『通常攻撃』4段目を行った時、『火力鎮圧』が発動した場合、スキル発動中に無敵効果を得る。 彼女は炎に憧れた。 手の付けられないような猛火さえ、彼女の力となる。
Perfect Soldier,"Basic Attack , Dodge , Assist , Special Attack , and Chain Attack Lv. +2 The road from elite to exemplar is long and difficult, but Soldier 11 grits her teeth and perseveres, as if there's something pushing her towards the goal of becoming a perfect soldier...",完璧無欠な兵士,『通常攻撃』、『回避』、『支援スキル』、『特殊スキル』、『連携スキル』のスキルレベル+2 精鋭から模範となるまでの道のりは長かったが、それでも「11号」は歯を食いしばってきた。 まるで何か秘密の理由が、彼女に完全無欠な兵士たれと駆り立てているかのように…
Scorching Flow,"When Soldier 11 uses her EX Special Attack , Chain Attack , or Ultimate , she gains 8 stacks of Charge (max 8 stacks). When Fire Suppression is triggered, 1 stack of Charge is consumed, causing the current move to ignore 25% of the target's Fire RES . The flames of the sword distorted the air with their heat. Her movements grew ever more impassioned, as if that heat seeped into her spirit with every breath, igniting her thoughts.",灼熱のゾーン,『強化特殊スキル』、『連携スキル』または『終結スキル』を発動した時、「11号」はパワーを8重獲得する（最大8重）。 『火力鎮圧』を発動した場合、パワーを1重消費することで、その攻撃がターゲットの 炎属性ダメージ耐性 を25%無視する。 刃の炎が熱波を起こし、銀髪の少女の戦いはますます熱を帯びる。 呼吸と同時に、熱気が頭に染み込んでいくかのようで、その思考もまた熾烈なものとなってゆく。
Basic Attack: Warmup Sparks,"Press  to activate:  Unleashes up to 4 slashes, dealing Physical DMG.",通常攻撃：抜刀散火, を押して発動：  前方に最大4段の斬撃を放ち、物理属性ダメージを与える。
Basic Attack: Fire Suppression,"Press  at the right moment to activate:  Unleashes a set of more powerful slashes, dealing Fire DMG.",通常攻撃：火力鎮圧,適切なタイミングで  を押して発動：  より強力な斬撃を放ち、炎属性ダメージを与える。
Dodge: Tempered Fire,Press  to activate:  A rapid dodge.  Character is invulnerable while using this skill.,回避：焼鈍し, を押して発動：  ダッシュで高速回避する。  スキル発動中、無敵効果を得る。
Dash Attack: Blazing Fire,"Press  during a dodge to activate:  Slashes enemies in front, dealing Physical DMG.",ダッシュ攻撃：熾火,回避時に  を押して発動：  前方に斬撃を放ち、物理属性ダメージを与える。
Dash Attack: Fire Suppression,"Press  during a dodge to activate:  Slashes enemies in front, dealing Fire DMG.",ダッシュ攻撃：火力鎮圧,回避時に  を押して発動：  前方に斬撃を放ち、炎属性ダメージを与える。
Dodge Counter: Backdraft,"Press  during a Perfect Dodge to activate:  Executes a powerful slash against enemies in front, dealing massive Fire DMG.  Character is invulnerable while using this skill.",回避反撃：逆火,『極限回避』後に、  を押して発動：  前方の敵に強力な斬撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。
Quick Assist: Covering Fire,"When the on-field character is launched, press  to activate:  Slashes enemies in front, dealing Fire DMG.  Character is invulnerable while using this skill.",クイック支援：火力支援,操作しているメンバーが吹き飛ばされた時に、  を押して発動：  前方の敵に斬撃を放ち、炎属性ダメージを与える。  スキル発動中、無敵効果を得る。
Defensive Assist: Hold the Line,"When the character on field is about to be attacked, press  to activate:  Parries the enemy's attack, dealing massive Daze.  Character is invulnerable while using this skill.",パリィ支援：防衛ライン強化,出場中のメンバーが攻撃されそうになった時に、  を押して発動：  敵の攻撃をパリィし、ブレイク値を大量に蓄積させる。  スキル発動中、無敵効果を得る。
Assist Follow-Up: Reignition,"Press  after a Defensive Assist to activate:  Charge and cross slash enemies in front, dealing Fire DMG.  Character is invulnerable while using this skill.",支援突撃：再燃,『パリィ支援』発動後、  を押して発動：  前方の敵に交差斬撃を放ち、炎属性ダメージを与える。  スキル発動中、無敵効果を得る。
Special Attack: Raging Fire,"Press  to activate:  Slashes enemies nearby, dealing Fire DMG.  Anti-Interrupt level is increased while using this skill.",特殊スキル：烈火, を押して発動：  周囲に斬撃を放ち、炎属性ダメージを与える。  スキル発動中、中断耐性レベルがアップする。
EX Special Attack: Fervent Fire,"With enough Energy, press  to activate:  Slashes enemies nearby, dealing massive Fire DMG.  Character is invulnerable while using this skill.  After using this skill, Soldier 11's Basic Attacks and Dash Attacks will trigger Fire Suppression for up to 15s or 8 times.",強化特殊スキル：燃え盛る烈火,エネルギーが溜まっている状態で  を押して発動：  周囲に強力な斬撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。  スキル発動後、『通常攻撃』と『ダッシュ攻撃』は『火力鎮圧』を必ず発動させる。最大で15秒継続、8回まで発動できる。
Chain Attack: Uplifting Flame,"When a Chain Attack is triggered, select the character to activate:  Unleashes a powerful upward slash at enemies in a small area, dealing massive Fire DMG.  Character is invulnerable while using this skill.  After using this skill, Soldier 11's Basic Attacks and Dash Attacks trigger Fire Suppression for the next 15s, up to 8 times.",連携スキル：滾る烈火,『連携スキル』開始時に、対応するエージェントを選択して発動：  前方小範囲の敵に強力な打ち上げ斬撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。  スキル発動後、『通常攻撃』と『ダッシュ攻撃』は『火力鎮圧』を必ず発動させる。最大で15秒継続、8回まで発動できる。
Ultimate: Bellowing Flame,"When Decibel Rating is at Maximum, press  to activate:  Unleashes a powerful upward slash at enemies in a small area, dealing massive Fire DMG.  Character is invulnerable while using this skill.  After using this skill, Soldier 11's Basic Attacks and Dash Attacks trigger Fire Suppression for the next 15s, up to 8 times.",終結スキル：轟く烈火,デシベルレートが『Maximum』に達した時に  を押して発動：  前方小範囲の敵に強力な打ち上げ斬撃を放ち、炎属性ダメージを大量に与える。  スキル発動中、無敵効果を得る。  スキル発動後、『通常攻撃』と『ダッシュ攻撃』は『火力鎮圧』を必ず発動させる。最大で15秒継続、8回まで発動できる。
